loan_id,product,cashflow_product,state,industry,annual_revenue,ebitda,ebitda_margin,leverage_ratio,dscr,bureau_score,fcf_margin,revenue_cagr,conduct_classification,years_in_business,pd_estimate,pd_score_band,facility_type,facility_limit,drawn_balance,undrawn_amount,ccf,ead,seniority,has_receivables_security,security_coverage_ratio,default_date,default_trigger,contract_rate_proxy,cost_of_funds_proxy,discount_rate,resolution_strategy,workout_months,realised_lgd,industry_risk_score,industry_risk_level,industry_debt_to_ebitda_benchmark,industry_icr_benchmark,industry_recovery_haircut,lgd_industry_adjusted,macro_downturn_scalar,industry_downturn_adjustment,downturn_scalar,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,industry_moc,lgd_with_moc,dscr_stress_overlay,conduct_overlay,supervisory_lgd,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band
351,Cashflow Lending,Working Capital Facility,NSW,Wholesale Trade,12529351.46,657056.08,0.0524,8.68,2.5935,722,0.0698,0.1918,Amber,15,0.025289,B,Revolving,3245932.63,2455965.0,789967.62,0.7799,3072047.9,Senior Unsecured,0,0.0568,2019-06-26,Cash Flow Shortfall,0.0914,0.0572,0.0914,Workout,24,0.662184,3.23,Elevated,3.5,2.9,0.0246,0.686784,1.2138,1.05475,1.2802555500000001,1.2802555500000001,macro_plus_industry,v1.0,baseline,0.8792590276512,0.0402192,0.9244782276512,0.0,0.005,0.5,0.9244782276512,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
352,Cashflow Lending,Equipment Finance,NSW,Professional Services,1610300.89,151437.53,0.094,58.46,2.4322,664,0.1839,0.151,Green,28,0.013167,A,Term,4650000.58,4014833.81,635166.77,1.0,4650000.58,Senior Unsecured,0,0.0953,2019-10-24,Bureau Downgrade,0.1015,0.0653,0.1015,DOCA,25,0.582383,2.18,Medium,2.3,4.3,0.0036000000000000034,0.585983,1.0949666666666669,0.976,1.0686874666666668,1.0686874666666668,macro_plus_industry,v1.0,baseline,0.6262326877797334,0.0331296,0.6593622877797334,0.0,0.0,0.45,0.6593622877797334,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Low
353,Cashflow Lending,Working Capital Facility,VIC,Manufacturing,2862280.2,292762.23,0.1023,37.76,3.2543,604,0.0557,0.0209,Green,15,0.025028,B,Revolving,6975102.78,5843927.62,1131175.16,0.7804,6726721.88,Senior Unsecured,0,0.1703,2022-03-28,90 DPD,0.104,0.0695,0.104,Write-off,25,0.599924,3.5,Elevated,3.2,3.1,0.03,0.629924,1.2177666666666667,1.075,1.3090991666666667,1.3090991666666667,macro_plus_industry,v1.0,baseline,0.8246329834633334,0.04104,0.8656729834633333,0.0,0.0,0.5,0.8656729834633333,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
354,Cashflow Lending,Invoice Finance,NSW,Manufacturing,6479880.56,1401326.25,0.2163,3.59,1.6818,774,0.0893,0.2218,Green,1,0.032079,B,Revolving,3694474.37,3220317.65,474156.71,0.6644,3535366.8,Senior Secured,1,0.649,2020-07-14,90 DPD,0.0839,0.0674,0.0839,Workout,7,0.448248,3.5,Elevated,3.2,3.1,0.03,0.478248,1.09,1.075,1.17175,1.17175,macro_plus_industry,v1.0,baseline,0.5603870940000001,0.04104,0.601427094,0.0,0.0,0.35,0.601427094,cashflow_lending,B,Invoice Finance,Invoice Finance,NotApplicable,Elevated
355,Cashflow Lending,Business Term Loan,VIC,Wholesale Trade,9162711.1,651333.42,0.0711,8.05,1.2012,569,0.1798,0.2272,Green,5,0.068165,C,Term,3238727.85,2997948.16,240779.7,1.0,3238727.85,Senior Unsecured,0,0.0304,2022-10-23,Cash Flow Shortfall,0.0712,0.0545,0.0712,Voluntary Administration,11,0.727681,3.23,Elevated,3.5,2.9,0.0246,0.752281,1.160488,1.05475,1.2240247180000001,1.2240247180000001,macro_plus_industry,v1.0,baseline,0.920810538881758,0.042336,0.965122538881758,0.001976,0.0,0.45,0.965122538881758,cashflow_lending,C,Business Term Loan,Business Term Loan,NotApplicable,Elevated
356,Cashflow Lending,Invoice Finance,WA,Information Technology,4913690.55,581835.36,0.1184,6.65,1.8637,698,0.0613,-0.091,Green,8,0.036149,B,Revolving,4328076.51,2903127.74,1424948.77,0.5957,3751965.58,Senior Secured,1,0.5949,2021-11-24,Covenant Breach,0.0712,0.0634,0.0712,Workout,18,0.465647,2.55,Medium,2.0,4.8,0.010999999999999996,0.476647,1.09,1.00375,1.0940875,1.0940875,macro_plus_industry,v1.0,baseline,0.5214935246125,0.038152,0.5596455246125,0.0,0.0,0.35,0.5596455246125,cashflow_lending,B,Invoice Finance,Invoice Finance,NotApplicable,Medium
357,Cashflow Lending,Professional Practice Loan,NSW,Manufacturing,8849139.08,1706046.11,0.1928,2.16,1.1416,724,0.0886,-0.0488,Green,21,0.035643,B,Term,2582849.17,2360558.34,222290.83,1.0,2582849.17,Senior Unsecured,0,0.0602,2023-02-27,Covenant Breach,0.0657,0.0521,0.0657,Write-off,8,0.683638,3.5,Elevated,3.2,3.1,0.03,0.713638,1.105937476923077,1.075,1.1888827876923076,1.1888827876923076,macro_plus_industry,v1.0,baseline,0.848431934843163,0.04104,0.892639934843163,0.003168000000000002,0.0,0.45,0.892639934843163,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Elevated
358,Cashflow Lending,Working Capital Facility,VIC,Information Technology,5285826.79,559913.84,0.1059,2.64,0.9274,819,-0.0197,-0.1167,Red,23,0.042945,B,Revolving,1436559.68,1097398.71,339160.97,0.6141,1305683.29,Senior Unsecured,0,0.199,2022-03-24,Cash Flow Shortfall,0.0831,0.0717,0.0831,Workout,10,0.723407,2.55,Medium,2.0,4.8,0.010999999999999996,0.734407,1.230928676923077,1.00375,1.2355446594615385,1.2355446594615385,macro_plus_industry,v1.0,baseline,0.9073926467211701,0.038152,0.9679966467211701,0.007452000000000001,0.015,0.5,0.9679966467211701,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Medium
359,Cashflow Lending,Working Capital Facility,QLD,Wholesale Trade,5892834.63,1200723.05,0.2038,2.06,1.5457,614,0.1687,0.1143,Amber,15,0.032314,B,Revolving,2604437.62,1767907.52,836530.09,0.7039,2356746.22,Senior Unsecured,0,0.0244,2022-04-19,90 DPD,0.1031,0.0642,0.1031,Workout,25,0.727204,3.23,Elevated,3.5,2.9,0.0246,0.7518039999999999,1.2177666666666667,1.05475,1.2844393916666668,1.2844393916666668,macro_plus_industry,v1.0,baseline,0.9656466724125666,0.0402192,1.0108658724125665,0.0,0.005,0.5,1.0,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
360,Cashflow Lending,Business Term Loan,QLD,Retail Trade,1789405.43,275796.38,0.1541,17.96,3.3924,663,-0.0386,-0.092,Green,7,0.036141,B,Term,3565639.06,2978677.19,586961.87,1.0,3565639.06,Senior Unsecured,0,0.1338,2018-10-12,Covenant Breach,0.0804,0.073,0.0804,Write-off,8,0.584074,3.23,Elevated,3.1,3.2,0.0246,0.6086739999999999,1.14,1.05475,1.202415,1.202415,macro_plus_industry,v1.0,baseline,0.7318787477099999,0.0402192,0.77209794771,0.0,0.0,0.45,0.77209794771,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Elevated
361,Cashflow Lending,Working Capital Facility,QLD,Transport,19261213.61,2989051.56,0.1552,1.16,3.1762,712,-0.0227,0.2433,Red,32,0.017485,A,Revolving,3351705.38,2726793.8,624911.58,0.7292,3182474.67,Senior Unsecured,0,0.1531,2020-09-01,Bureau Downgrade,0.0663,0.0759,0.0759,Write-off,22,0.584355,2.14,Medium,2.6,3.8,0.0028000000000000026,0.587155,1.1856,0.9729999999999999,1.1535887999999999,1.1535887999999999,macro_plus_industry,v1.0,baseline,0.6773354318639999,0.0330208,0.7253562318639999,0.0,0.015,0.5,0.7253562318639999,cashflow_lending,A,Working Capital Facility,Working Capital Facility,NotApplicable,Low
362,Cashflow Lending,Business Line of Credit,VIC,Retail Trade,9121569.62,1103109.62,0.1209,7.19,1.9447,754,0.0467,0.2973,Green,26,0.026149,B,Revolving,5387253.57,3034758.97,2352494.6,0.7811,4872186.28,Senior Unsecured,0,0.0372,2022-03-27,Covenant Breach,0.0996,0.0669,0.0996,Write-off,8,0.676023,3.23,Elevated,3.1,3.2,0.0246,0.700623,1.19,1.05475,1.2551525000000001,1.2551525000000001,macro_plus_industry,v1.0,baseline,0.8793887100075001,0.0402192,0.9196079100075001,0.0,0.0,0.5,0.9196079100075001,cashflow_lending,B,Business Line of Credit,Business Line of Credit,NotApplicable,Elevated
363,Cashflow Lending,Business Term Loan,VIC,Construction,2694456.08,400413.79,0.1486,24.72,1.074,743,0.1428,0.2881,Amber,26,0.027576,B,Term,5759753.75,4936082.0,823671.75,1.0,5759753.75,Senior Unsecured,0,0.0996,2020-01-13,Covenant Breach,0.0806,0.0525,0.0806,Workout,21,0.7509,2.68,Medium,3.3,3.1,0.013600000000000003,0.7645000000000001,1.1751821538461538,1.0135,1.1910471129230769,1.1910471129230769,macro_plus_industry,v1.0,baseline,0.9105555178296924,0.0385472,0.9586227178296923,0.00452,0.005,0.45,0.9586227178296923,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Medium
364,Cashflow Lending,Trade Finance,WA,Transport,2581357.66,394029.11,0.1526,14.9,3.0329,607,0.0047,0.1592,Amber,19,0.03054,B,Term,4710440.65,3777908.01,932532.65,1.0,4710440.65,Senior Secured,1,0.4519,2022-08-13,Bureau Downgrade,0.0853,0.0661,0.0853,Write-off,22,0.513263,2.14,Medium,2.6,3.8,0.0028000000000000026,0.516063,1.1045333333333336,0.973,1.0747109333333336,1.0747109333333336,macro_plus_industry,v1.0,baseline,0.5546185483888002,0.036905600000000004,0.5965241483888002,0.0,0.005,0.4,0.5965241483888002,cashflow_lending,B,Trade Finance,Trade Finance,NotApplicable,Low
365,Cashflow Lending,Business Term Loan,SA,Manufacturing,458039.11,99252.29,0.2167,62.28,1.7874,723,0.1957,0.2209,Green,1,0.023171,A,Term,4840290.99,4051474.65,788816.34,1.0,4840290.99,Senior Unsecured,0,0.0008,2020-12-29,Cash Flow Shortfall,0.1029,0.0584,0.1029,Voluntary Administration,10,0.612767,3.5,Elevated,3.2,3.1,0.03,0.642767,1.1199999999999999,1.075,1.2039999999999997,1.2039999999999997,macro_plus_industry,v1.0,baseline,0.7738914679999997,0.03672,0.8106114679999997,0.0,0.0,0.45,0.8106114679999997,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Elevated
366,Cashflow Lending,Business Term Loan,QLD,Agriculture,10296186.78,507527.54,0.0493,6.77,1.799,505,0.1619,0.193,Amber,19,0.039953,B,Term,2134860.02,1896526.81,238333.22,1.0,2134860.02,Senior Unsecured,0,0.0482,2019-10-12,90 DPD,0.098,0.0588,0.098,Workout,13,0.728965,3.5,Elevated,2.9,3.6,0.03,0.758965,1.14,1.075,1.2254999999999998,1.2254999999999998,macro_plus_industry,v1.0,baseline,0.9301116074999999,0.04104,0.9761516074999999,0.0,0.005,0.45,0.9761516074999999,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Elevated
367,Cashflow Lending,Working Capital Facility,SA,Health Care,8744576.23,1480376.66,0.1693,3.91,3.4579,544,0.0642,0.2806,Green,20,0.015964,A,Revolving,3934781.95,2498210.08,1436571.88,0.7863,3627753.51,Senior Unsecured,0,0.0894,2021-08-22,Voluntary Administration,0.0879,0.068,0.0879,DOCA,16,0.505416,2.22,Medium,2.1,4.5,0.004400000000000004,0.5098159999999999,1.17,0.979,1.14543,1.14543,macro_plus_industry,v1.0,baseline,0.5839585408799999,0.0332384,0.6171969408799999,0.0,0.0,0.5,0.6171969408799999,cashflow_lending,A,Working Capital Facility,Working Capital Facility,NotApplicable,Low
368,Cashflow Lending,Invoice Finance,QLD,Agriculture,748082.56,122148.63,0.1633,59.69,2.4913,692,0.1476,0.2519,Green,23,0.017926,A,Revolving,4161416.57,3049329.81,1112086.75,0.7657,3900854.93,Senior Secured,1,0.7726,2021-05-06,Cash Flow Shortfall,0.07,0.0511,0.07,Voluntary Administration,7,0.410767,3.5,Elevated,2.9,3.6,0.03,0.440767,1.07,1.075,1.15025,1.15025,macro_plus_industry,v1.0,baseline,0.50699224175,0.03672,0.54371224175,0.0,0.0,0.35,0.54371224175,cashflow_lending,A,Invoice Finance,Invoice Finance,NotApplicable,Elevated
369,Cashflow Lending,Business Term Loan,SA,Construction,601400.83,88650.04,0.1474,2.82,3.2287,704,0.0586,0.2085,Red,29,0.018086,A,Term,174609.38,166444.15,8165.23,1.0,174609.38,Senior Unsecured,0,0.178,2022-09-03,90 DPD,0.0789,0.0651,0.0789,Write-off,29,0.596527,2.68,Medium,3.3,3.1,0.013600000000000003,0.6101270000000001,1.1610666666666665,1.0135,1.1767410666666664,1.1767410666666664,macro_plus_industry,v1.0,baseline,0.7179614967821333,0.0344896,0.7674510967821333,0.0,0.015,0.45,0.7674510967821333,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Medium
370,Cashflow Lending,Professional Practice Loan,QLD,Real Estate,4569740.59,675477.95,0.1478,11.25,1.4064,735,0.0412,0.1467,Green,34,0.019663,A,Term,4916203.15,3939334.04,976869.12,1.0,4916203.15,Senior Unsecured,0,0.126,2023-11-04,90 DPD,0.0866,0.0712,0.0866,Voluntary Administration,18,0.636,2.9,Medium,3.8,2.7,0.018,0.654,1.07,1.03,1.1021,1.1021,macro_plus_industry,v1.0,baseline,0.7207734000000001,0.035088,0.7558614000000001,0.0,0.0,0.45,0.7558614000000001,cashflow_lending,A,Professional Practice Loan,Professional Practice Loan,NotApplicable,Medium
371,Cashflow Lending,Merchant Cash Advance,SA,Real Estate,7130794.54,1147496.11,0.1609,5.68,1.5455,673,0.1,0.0714,Green,1,0.063804,C,Revolving,5008145.62,4243067.2,765078.42,0.5506,4664332.81,Senior Unsecured,0,0.174,2018-04-04,Voluntary Administration,0.0949,0.0671,0.0949,Voluntary Administration,26,0.755946,2.9,Medium,3.8,2.7,0.018,0.773946,1.2833333333333332,1.03,1.3218333333333332,1.3218333333333332,macro_plus_industry,v1.0,baseline,1.023027621,0.041280000000000004,1.064307621,0.0,0.0,0.55,1.0,cashflow_lending,C,Merchant Cash Advance,Merchant Cash Advance,NotApplicable,Medium
372,Cashflow Lending,Business Term Loan,VIC,Manufacturing,2224519.92,398808.51,0.1793,9.24,2.8108,597,-0.0226,0.1481,Green,18,0.031948,B,Term,3181941.92,2675072.97,506868.94,1.0,3181941.92,Senior Unsecured,0,0.0507,2022-05-04,Bureau Downgrade,0.0757,0.0668,0.0757,Workout,6,0.577612,3.5,Elevated,3.2,3.1,0.03,0.607612,1.14,1.075,1.2254999999999998,1.2254999999999998,macro_plus_industry,v1.0,baseline,0.744628506,0.04104,0.7856685059999999,0.0,0.0,0.45,0.7856685059999999,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Elevated
373,Cashflow Lending,Trade Finance,NSW,Retail Trade,1577026.14,295417.41,0.1873,2.78,1.8625,559,0.1245,0.0718,Green,30,0.037715,B,Term,542567.93,525427.62,17140.31,1.0,542567.93,Senior Secured,1,0.6125,2019-02-17,Covenant Breach,0.0985,0.0584,0.0985,Voluntary Administration,19,0.420269,3.23,Elevated,3.1,3.2,0.0246,0.444869,1.0936333333333335,1.05475,1.1535097583333336,1.1535097583333336,macro_plus_industry,v1.0,baseline,0.5131607326799917,0.0402192,0.5533799326799917,0.0,0.0,0.4,0.5533799326799917,cashflow_lending,B,Trade Finance,Trade Finance,NotApplicable,Elevated
374,Cashflow Lending,Invoice Finance,WA,Construction,6403384.23,730056.28,0.114,14.18,1.1393,565,0.068,0.0994,Amber,30,0.043261,B,Revolving,7640288.78,7246903.91,393384.87,0.726,7532504.92,Senior Secured,1,0.6851,2020-06-13,Cash Flow Shortfall,0.0951,0.0724,0.0951,Voluntary Administration,15,0.446099,2.68,Medium,3.3,3.1,0.013600000000000003,0.459699,1.1061688923076924,1.0135,1.1211021723538463,1.1211021723538463,macro_plus_industry,v1.0,baseline,0.5153695475288909,0.0385472,0.5621307475288909,0.0032140000000000016,0.005,0.35,0.5621307475288909,cashflow_lending,B,Invoice Finance,Invoice Finance,NotApplicable,Medium
375,Cashflow Lending,Business Term Loan,VIC,Arts & Recreation,1582934.59,146491.42,0.0925,4.86,2.0398,690,0.0807,0.2195,Green,9,0.023588,A,Term,408633.7,359709.89,48923.81,1.0,408633.7,Senior Unsecured,0,0.0794,2023-05-22,Voluntary Administration,0.0723,0.0783,0.0783,Voluntary Administration,18,0.613797,3.1,Elevated,2.4,3.3,0.022000000000000002,0.6357970000000001,1.1199999999999999,1.045,1.1703999999999999,1.1703999999999999,macro_plus_industry,v1.0,baseline,0.7441368088,0.035632000000000004,0.7797688088,0.0,0.0,0.45,0.7797688088,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Elevated
376,Cashflow Lending,Working Capital Facility,NSW,Wholesale Trade,3662967.07,550865.84,0.1504,1.64,1.7765,639,-0.0163,0.0728,Green,5,0.050246,C,Revolving,883840.21,472209.52,411630.69,0.7916,798050.91,Senior Unsecured,0,0.0272,2024-03-26,Cash Flow Shortfall,0.0867,0.0791,0.0867,Voluntary Administration,21,0.731093,3.23,Elevated,3.5,2.9,0.0246,0.755693,1.212,1.05475,1.278357,1.278357,macro_plus_industry,v1.0,baseline,0.9660454364009999,0.042336,1.008381436401,0.0,0.0,0.5,1.0,cashflow_lending,C,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
377,Cashflow Lending,Trade Finance,SA,Professional Services,5782494.64,947829.3,0.1639,5.21,3.2092,763,0.0648,0.1715,Green,3,0.018517,A,Term,4869875.97,4484550.72,385325.25,1.0,4869875.97,Senior Secured,1,0.4417,2018-05-03,Cash Flow Shortfall,0.0963,0.0709,0.0963,DOCA,27,0.495797,2.18,Medium,2.3,4.3,0.0036000000000000034,0.499397,1.1021,0.9759999999999999,1.0756496,1.0756496,macro_plus_industry,v1.0,baseline,0.5371761832912,0.0331296,0.5703057832912,0.0,0.0,0.4,0.5703057832912,cashflow_lending,A,Trade Finance,Trade Finance,NotApplicable,Low
378,Cashflow Lending,Trade Finance,VIC,Financial Services,2407312.05,172882.42,0.0718,66.81,3.3726,572,0.1452,0.1775,Green,15,0.015181,A,Term,7941460.34,7520370.26,421090.08,1.0,7941460.34,Senior Secured,1,0.7186,2022-05-28,Cash Flow Shortfall,0.0985,0.0661,0.0985,Write-off,27,0.407893,2.45,Medium,2.5,4.0,0.009000000000000005,0.416893,1.1021,0.99625,1.097967125,1.097967125,macro_plus_industry,v1.0,baseline,0.45773480864262506,0.033864000000000005,0.49159880864262506,0.0,0.0,0.4,0.49159880864262506,cashflow_lending,A,Trade Finance,Trade Finance,NotApplicable,Low
379,Cashflow Lending,Working Capital Facility,VIC,Financial Services,1324770.43,243678.01,0.1839,9.19,2.2983,617,0.1975,0.0573,Green,1,0.030824,B,Revolving,2218668.56,1634203.46,584465.1,0.5506,1955987.48,Senior Unsecured,0,0.0762,2024-05-02,90 DPD,0.0824,0.0557,0.0824,DOCA,14,0.649361,2.45,Medium,2.5,4.0,0.009000000000000005,0.658361,1.19,0.99625,1.1855375,1.1855375,macro_plus_industry,v1.0,baseline,0.7805116540374999,0.037848,0.8183596540374999,0.0,0.0,0.5,0.8183596540374999,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Low
380,Cashflow Lending,Working Capital Facility,NT,Professional Services,2876535.13,568984.15,0.1978,12.49,1.4917,639,0.1172,-0.1109,Amber,8,0.048581,B,Revolving,5240483.36,4408322.53,832160.83,0.7027,4993103.11,Senior Unsecured,0,0.0086,2021-06-27,Covenant Breach,0.0714,0.0711,0.0714,DOCA,16,0.717898,2.18,Medium,2.3,4.3,0.0036000000000000034,0.7214980000000001,1.19,0.9760000000000001,1.16144,1.16144,macro_plus_industry,v1.0,baseline,0.8379766371200001,0.0370272,0.8800038371200002,0.0,0.005,0.5,0.8800038371200002,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Low
381,Cashflow Lending,Business Term Loan,QLD,Retail Trade,3558388.63,243198.75,0.0683,30.83,1.6231,626,0.1971,0.2192,Red,20,0.028699,B,Term,4824235.07,3888327.33,935907.74,1.0,4824235.07,Senior Unsecured,0,0.0708,2020-07-24,Covenant Breach,0.098,0.0743,0.098,Write-off,6,0.692463,3.23,Elevated,3.1,3.2,0.0246,0.717063,1.14,1.05475,1.202415,1.202415,macro_plus_industry,v1.0,baseline,0.862207307145,0.0402192,0.9174265071450001,0.0,0.015,0.45,0.9174265071450001,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Elevated
382,Cashflow Lending,Equipment Finance,QLD,Construction,2524166.63,510646.03,0.2023,13.07,2.8298,703,0.145,0.2405,Green,3,0.014911,A,Term,3589902.13,3092891.32,497010.81,1.0,3589902.13,Senior Unsecured,0,0.0528,2019-12-14,90 DPD,0.0768,0.0679,0.0768,Voluntary Administration,7,0.505854,2.68,Medium,3.3,3.1,0.013600000000000003,0.5194540000000001,1.07,1.0135,1.084445,1.084445,macro_plus_industry,v1.0,baseline,0.5633192930300002,0.0344896,0.5978088930300002,0.0,0.0,0.45,0.5978088930300002,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Medium
383,Cashflow Lending,Business Term Loan,VIC,Professional Services,22419144.53,1653378.62,0.0737,0.77,1.3678,765,-0.0462,0.1526,Green,15,0.037871,B,Term,777229.47,769342.15,7887.32,1.0,777229.47,Senior Unsecured,0,0.0683,2023-03-01,90 DPD,0.0691,0.0709,0.0709,DOCA,20,0.677579,2.18,Medium,2.3,4.3,0.0036000000000000034,0.6811790000000001,1.1475999999999997,0.976,1.1200575999999998,1.1200575999999998,macro_plus_industry,v1.0,baseline,0.7629597159103999,0.0370272,0.7999869159103999,0.0,0.0,0.45,0.7999869159103999,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Low
384,Cashflow Lending,Professional Practice Loan,NSW,Professional Services,13965553.31,1166528.8,0.0835,6.85,1.9962,779,-0.0081,0.252,Green,19,0.024583,A,Term,6420263.6,6073602.94,346660.66,1.0,6420263.6,Senior Unsecured,0,0.0115,2020-11-21,Cash Flow Shortfall,0.0727,0.0722,0.0727,Workout,6,0.567008,2.18,Medium,2.3,4.3,0.0036000000000000034,0.570608,1.07,0.9760000000000001,1.0443200000000001,1.0443200000000001,macro_plus_industry,v1.0,baseline,0.59589734656,0.0331296,0.62902694656,0.0,0.0,0.45,0.62902694656,cashflow_lending,A,Professional Practice Loan,Professional Practice Loan,NotApplicable,Low
385,Cashflow Lending,Trade Finance,QLD,Wholesale Trade,1985164.87,245816.56,0.1238,39.13,1.0999,733,-0.0155,-0.0802,Red,22,0.059801,C,Term,7433511.76,6999830.88,433680.88,1.0,7433511.76,Senior Secured,1,0.5018,2023-09-29,Covenant Breach,0.0874,0.0547,0.0874,Workout,24,0.680445,3.23,Elevated,3.5,2.9,0.0246,0.7050449999999999,1.1423178461538464,1.05475,1.2048597482307695,1.2048597482307695,macro_plus_industry,v1.0,baseline,0.8494803411913627,0.042336,0.9108183411913627,0.004001999999999999,0.015,0.4,0.9108183411913627,cashflow_lending,C,Trade Finance,Trade Finance,NotApplicable,Elevated
386,Cashflow Lending,Working Capital Facility,VIC,Arts & Recreation,3252336.34,169284.67,0.0521,24.04,2.5665,480,0.0076,0.1156,Green,27,0.035392,B,Revolving,4224264.29,3103112.23,1121152.06,0.7008,3888845.1,Senior Unsecured,0,0.1435,2019-05-01,Bureau Downgrade,0.0938,0.077,0.0938,Voluntary Administration,8,0.624886,3.1,Elevated,2.4,3.3,0.022000000000000002,0.6468860000000001,1.19,1.045,1.24355,1.24355,macro_plus_industry,v1.0,baseline,0.8044350853000001,0.039824,0.8442590853,0.0,0.0,0.5,0.8442590853,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
387,Cashflow Lending,Equipment Finance,NSW,Accommodation & Food,1932526.24,287901.02,0.149,15.49,2.6994,599,0.0018,0.0047,Green,22,0.031629,B,Term,4338831.96,4229012.46,109819.5,1.0,4338831.96,Senior Unsecured,0,0.0635,2022-04-11,Cash Flow Shortfall,0.0856,0.0545,0.0856,Workout,17,0.624226,2.68,Medium,2.7,3.7,0.013600000000000003,0.637826,1.09,1.0135,1.1047150000000001,1.1047150000000001,macro_plus_industry,v1.0,baseline,0.7046159495900001,0.0385472,0.7431631495900001,0.0,0.0,0.45,0.7431631495900001,cashflow_lending,B,Equipment Finance,Equipment Finance,NotApplicable,Medium
