loan_id,product,state,industry,annual_revenue,ebitda,leverage_ratio,interest_coverage_ratio,years_in_business,facility_type,facility_limit,drawn_balance,undrawn_amount,ccf,ead,seniority,has_director_guarantee,security_type,collateral_value,security_coverage_ratio,default_date,default_trigger,contract_rate_proxy,cost_of_funds_proxy,discount_rate,resolution_strategy,workout_months,realised_lgd,industry_risk_score,industry_risk_level,industry_debt_to_ebitda_benchmark,industry_icr_benchmark,discount_rate_proxy_used,discount_rate_source,icr_driver,dscr_driver,industry_driver,industry_recovery_haircut,lgd_industry_adjusted,lgd_base,macro_downturn_scalar,industry_downturn_adjustment,downturn_scalar,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,industry_moc,lgd_with_moc,cure_overlay_rate_proxy,liquidation_loss_proxy,lgd_after_cure_overlay_proxy,cure_overlay_applied_flag,cure_overlay_source,supervisory_lgd,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band
267,Commercial,VIC,Mining,10909531.52,2260449.35,2.31,6.92,13,Term Loan,4107232.69,3950810.75,156421.94,1.0,4107232.69,Senior Secured,0,PPSR - P&E,2290677.68,0.5577,2022-10-14,Voluntary Administration,0.0754,0.0455,0.0754,Voluntary Administration,35,0.909257,3.5,Elevated,3.5,2.9,0.0754,max_contract_vs_cost_of_funds,,,Mining,0.03,0.939257,0.939257,1.427228,1.075,1.5342700999999999,1.5342700999999999,macro_plus_industry,v1.0,baseline,1.4410739313157,0.0324,1.4734739313157,0.025833333333333333,1.0,0.9741666666666666,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - P&E,PPSR - P&E,NotApplicable,Elevated
268,Commercial,ACT,Manufacturing,6798314.09,1463983.49,2.61,10.29,23,Term Loan,2904702.66,2449332.26,455370.4,1.0,2904702.66,Senior Secured,1,PPSR - Mixed,1865940.23,0.6424,2023-01-23,90 DPD,0.0687,0.0636,0.0687,Write-off,34,0.709254,3.5,Elevated,3.2,3.1,0.0687,max_contract_vs_cost_of_funds,,,Manufacturing,0.03,0.7392540000000001,0.7392540000000001,1.392736,1.075,1.4971911999999998,1.4971911999999998,macro_plus_industry,v1.0,baseline,1.1068045833648,0.0324,1.1392045833648,0.030000000000000013,1.0,0.97,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Elevated
269,Commercial,VIC,Financial Services,5820945.51,904975.36,18.09,1.17,35,Term Loan,9668002.5,8484416.47,1183586.03,1.0,9668002.5,Senior Secured,1,GSR Only,2584708.55,0.2673,2018-10-29,Voluntary Administration,0.0678,0.0601,0.0678,Workout,30,0.913801,2.45,Medium,2.5,4.0,0.0678,max_contract_vs_cost_of_funds,,,Financial Services,0.009000000000000005,0.922801,0.922801,1.3684999999999998,0.99625,1.3633681249999998,1.3633681249999998,macro_plus_industry,v1.0,baseline,1.2581174691181247,0.02988,1.2879974691181246,0.016333333333333335,1.0,0.9836666666666667,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Low
270,Commercial,QLD,Construction,6654779.8,1487897.22,7.37,2.43,3,Term Loan,8318258.38,7416105.4,902152.97,1.0,8318258.38,Senior Secured,1,PPSR - Receivables,5066750.46,0.6091,2018-01-19,90 DPD,0.0818,0.0609,0.0818,Workout,16,0.67931,2.68,Medium,3.3,3.1,0.0818,max_contract_vs_cost_of_funds,,,Construction,0.013600000000000003,0.69291,0.69291,1.340724,1.0135,1.3588237740000002,1.3588237740000002,macro_plus_industry,v1.0,baseline,0.9415425812423401,0.030431999999999997,0.9719745812423402,0.09666666666666668,0.9719745812423402,0.8780170383889139,True,secured_proxy,0.35,0.9719745812423402,commercial,Unknown,PPSR - Receivables,PPSR - Receivables,NotApplicable,Medium
271,Commercial,NSW,Retail Trade,2310699.16,178770.56,105.76,0.26,26,Term Loan,12117915.86,10288643.37,1829272.49,1.0,12117915.86,Senior Secured,0,PPSR - Receivables,13207919.5,1.0899,2021-07-06,Receivership,0.0838,0.0495,0.0838,Workout,30,0.500373,3.23,Elevated,3.1,3.2,0.0838,max_contract_vs_cost_of_funds,,,Retail Trade,0.0246,0.5249729999999999,0.5249729999999999,1.248,1.05475,1.3163280000000002,1.3163280000000002,macro_plus_industry,v1.0,baseline,0.6910366591439999,0.031752,0.7227886591439999,0.10464666666666668,0.7227886591439999,0.6471512352601108,True,secured_proxy,0.35,0.7227886591439999,commercial,Unknown,PPSR - Receivables,PPSR - Receivables,NotApplicable,Elevated
272,Commercial,VIC,Retail Trade,1232277.57,264445.87,71.87,0.45,13,Overdraft,9801271.36,4977643.91,4823627.45,0.8307,8984600.49,Senior Unsecured,0,Property,6587545.9,0.7332,2023-12-05,90 DPD,0.0565,0.0597,0.0597,Workout,24,0.53545,3.23,Elevated,3.1,3.2,0.0597,max_contract_vs_cost_of_funds,,,Retail Trade,0.0246,0.5600499999999999,0.5600499999999999,1.2650460000000001,1.05475,1.3343072685000001,1.3343072685000001,macro_plus_industry,v1.0,baseline,0.747278785723425,0.031752,0.779030785723425,0.07166666666666668,0.779030785723425,0.7232002460799128,True,secured_proxy,0.45,0.779030785723425,commercial,Unknown,Property,Property,NotApplicable,Elevated
273,Commercial,NSW,Professional Services,15522735.88,2209856.29,12.97,2.51,20,Term Loan,11817557.61,11231076.29,586481.32,1.0,11817557.61,Senior Secured,1,GSR Only,6144027.48,0.5199,2019-11-22,90 DPD,0.0789,0.064,0.0789,Receivership,35,0.940651,2.18,Medium,2.3,4.3,0.0789,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.9442510000000001,0.9442510000000001,1.3808011666666664,0.976,1.3476619386666664,1.3476619386666664,macro_plus_industry,v1.0,baseline,1.2725311332479385,0.029232,1.3017631332479385,0.009041666666666667,1.0,0.9909583333333334,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Low
274,Commercial,VIC,Wholesale Trade,8463614.16,782835.43,22.44,1.25,18,Revolving Credit,9687242.15,8445360.12,1241882.03,0.5878,9175358.76,Senior Unsecured,1,PPSR - Mixed,6173517.31,0.6728,2024-05-18,Covenant Breach,0.0822,0.0537,0.0822,Voluntary Administration,17,0.83507,3.23,Elevated,3.5,2.9,0.0822,max_contract_vs_cost_of_funds,,,Wholesale Trade,0.0246,0.8596699999999999,0.8596699999999999,1.317792,1.05475,1.3899411120000003,1.3899411120000003,macro_plus_industry,v1.0,baseline,1.1948906757530402,0.031752,1.2266426757530402,0.09666666666666668,1.0,0.9033333333333333,True,secured_proxy,0.45,1.0,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Elevated
275,Commercial,NSW,Education & Training,25758828.89,4430282.77,3.58,4.17,36,Term Loan,14698524.17,13880696.51,817827.66,1.0,14698524.17,Senior Secured,1,Property,10865424.68,0.7392,2022-01-26,Voluntary Administration,0.076,0.052,0.076,Receivership,24,0.448595,2.3,Medium,1.8,5.0,0.076,max_contract_vs_cost_of_funds,,,Education & Training,0.005999999999999997,0.454595,0.454595,1.262976,0.985,1.2440313600000001,1.2440313600000001,macro_plus_industry,v1.0,baseline,0.5655304360992001,0.029519999999999998,0.5950504360992,0.07166666666666668,0.5950504360992,0.5524051548454241,True,secured_proxy,0.35,0.5950504360992,commercial,Unknown,Property,Property,NotApplicable,Low
276,Commercial,NSW,Wholesale Trade,4382789.11,1013894.0,11.76,3.16,8,Term Loan,6161882.58,5468182.84,693699.73,1.0,6161882.58,Senior Secured,1,PPSR - Receivables,6675110.37,1.0833,2024-05-16,Voluntary Administration,0.083,0.0596,0.083,Workout,12,0.612475,3.23,Elevated,3.5,2.9,0.083,max_contract_vs_cost_of_funds,,,Wholesale Trade,0.0246,0.637075,0.637075,1.2,1.05475,1.2657,1.2657,macro_plus_industry,v1.0,baseline,0.8063458275,0.031752,0.8380978275,0.15332666666666664,0.8380978275,0.70959508126885,True,secured_proxy,0.35,0.8380978275,commercial,Unknown,PPSR - Receivables,PPSR - Receivables,NotApplicable,Elevated
277,Commercial,WA,Agriculture,2572752.57,483165.76,40.61,0.88,21,Overdraft,9170875.7,6601132.29,2569743.41,0.922,8970441.91,Senior Secured,1,PPSR - Receivables,7328862.37,0.817,2023-05-23,Covenant Breach,0.0606,0.047,0.0606,Workout,30,0.684434,3.5,Elevated,2.9,3.6,0.0606,max_contract_vs_cost_of_funds,,,Agriculture,0.03,0.714434,0.714434,1.31388,1.075,1.412421,1.412421,macro_plus_industry,v1.0,baseline,1.009081584714,0.0324,1.041481584714,0.05006666666666666,1.0,0.9499333333333333,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - Receivables,PPSR - Receivables,NotApplicable,Elevated
278,Commercial,NSW,Construction,3445486.72,721385.03,14.66,1.1,3,Term Loan,9426276.6,7829178.69,1597097.91,1.0,9426276.6,Senior Secured,0,GSR Only,5264525.5,0.5585,2018-05-11,90 DPD,0.0643,0.0469,0.0643,Write-off,22,0.920601,2.68,Medium,3.3,3.1,0.0643,max_contract_vs_cost_of_funds,,,Construction,0.013600000000000003,0.9342010000000001,0.9342010000000001,1.3176508333333332,1.0135,1.3354391195833333,1.3354391195833333,macro_plus_industry,v1.0,baseline,1.2475685609538696,0.030431999999999997,1.2780005609538696,0.028000000000000004,1.0,0.972,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Medium
279,Commercial,SA,Wholesale Trade,3170929.85,555269.23,3.46,11.06,23,Overdraft,1312665.61,690497.03,622168.58,0.814,1196946.33,Senior Secured,1,GSR Only,505904.69,0.4227,2021-01-28,90 DPD,0.0598,0.0565,0.0598,Voluntary Administration,23,0.75524,3.23,Elevated,3.5,2.9,0.0598,max_contract_vs_cost_of_funds,,,Wholesale Trade,0.0246,0.77984,0.77984,1.3416666666666663,1.05475,1.4151229166666663,1.4151229166666663,macro_plus_industry,v1.0,baseline,1.103569455333333,0.031752,1.135321455333333,0.026541666666666665,1.0,0.9734583333333333,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Elevated
280,Commercial,NSW,Accommodation & Food,4587952.9,681042.22,9.45,3.99,36,Term Loan,3392303.71,2909396.7,482907.01,1.0,3392303.71,Senior Secured,1,GSR Only,1013053.42,0.2986,2020-03-27,90 DPD,0.0844,0.0542,0.0844,Workout,19,0.948127,2.68,Medium,2.7,3.7,0.0844,max_contract_vs_cost_of_funds,,,Accommodation & Food,0.013600000000000003,0.9617270000000001,0.9617270000000001,1.3263333333333331,1.0135,1.3442388333333333,1.3442388333333333,macro_plus_industry,v1.0,baseline,1.2927907804651668,0.030431999999999997,1.3232227804651668,0.032375,1.0,0.967625,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Medium
281,Commercial,WA,Arts & Recreation,1734692.36,239584.79,30.15,0.7,7,Revolving Credit,7213561.9,5745987.7,1467574.2,0.7079,6784934.84,Senior Secured,1,GSR Only,2080081.27,0.3066,2018-01-22,Receivership,0.0678,0.0488,0.0678,Receivership,34,0.957611,3.1,Elevated,2.4,3.3,0.0678,max_contract_vs_cost_of_funds,,,Arts & Recreation,0.022000000000000002,0.979611,0.979611,1.383833333333333,1.045,1.446105833333333,1.446105833333333,macro_plus_industry,v1.0,baseline,1.4166211814974996,0.03144,1.4480611814974995,0.010500000000000004,1.0,0.9895,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Elevated
282,Commercial,WA,Mining,1554151.44,307798.9,65.38,0.64,12,Term Loan,10998937.31,9344372.83,1654564.48,1.0,10998937.31,Senior Unsecured,1,PPSR - Mixed,7969125.38,0.7245,2022-04-11,90 DPD,0.0744,0.0454,0.0744,Voluntary Administration,27,0.599735,3.5,Elevated,3.5,2.9,0.0744,max_contract_vs_cost_of_funds,,,Mining,0.03,0.629735,0.629735,1.3351799999999998,1.075,1.4353184999999997,1.4353184999999997,macro_plus_industry,v1.0,baseline,0.9038702955974999,0.0324,0.9362702955974999,0.05916666666666667,0.9362702955974999,0.8808743031079811,True,secured_proxy,0.45,0.9362702955974999,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Elevated
283,Commercial,NSW,Real Estate,4387374.17,904330.61,28.4,1.37,27,Term Loan,10604837.58,9484477.98,1120359.61,1.0,10604837.58,Senior Secured,1,GSR Only,3747245.54,0.3534,2021-08-08,Receivership,0.0552,0.0503,0.0552,Workout,29,0.885807,2.9,Medium,3.8,2.7,0.0552,max_contract_vs_cost_of_funds,,,Real Estate,0.018,0.903807,0.903807,1.3646666666666665,1.03,1.4056066666666664,1.4056066666666664,macro_plus_industry,v1.0,baseline,1.2703971445799997,0.03096,1.3013571445799998,0.017791666666666667,1.0,0.9822083333333333,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Medium
284,Commercial,QLD,Retail Trade,6880151.76,1013946.64,1.96,9.28,34,Term Loan,1710441.7,1442050.79,268390.9,1.0,1710441.7,Senior Secured,0,GSR Only,616555.25,0.3605,2021-06-17,Voluntary Administration,0.0743,0.0664,0.0743,Receivership,19,0.979572,3.23,Elevated,3.1,3.2,0.0743,max_contract_vs_cost_of_funds,,,Retail Trade,0.0246,1.004172,1.0,1.3263333333333331,1.05475,1.3989500833333333,1.3989500833333333,macro_plus_industry,v1.0,baseline,1.3989500833333333,0.031752,1.4307020833333333,0.032375,1.0,0.967625,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Elevated
285,Commercial,WA,Education & Training,3992711.73,991971.99,14.63,3.73,6,Revolving Credit,6612625.59,5223048.16,1389577.43,0.5219,5948226.34,Senior Secured,1,PPSR - P&E,3228189.33,0.5427,2020-01-29,90 DPD,0.0745,0.0662,0.0745,Receivership,35,0.870118,2.3,Medium,1.8,5.0,0.0745,max_contract_vs_cost_of_funds,,,Education & Training,0.005999999999999997,0.876118,0.876118,1.4326279999999998,0.985,1.4111385799999998,1.4111385799999998,macro_plus_industry,v1.0,baseline,1.2363239104324397,0.029519999999999998,1.2658439104324397,0.025833333333333333,1.0,0.9741666666666666,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - P&E,PPSR - P&E,NotApplicable,Low
286,Commercial,SA,Manufacturing,11879552.13,1503456.5,9.92,4.82,33,Term Loan,6888978.19,5538448.25,1350529.94,1.0,6888978.19,Senior Secured,1,PPSR - Mixed,4600398.1,0.6678,2021-08-10,Covenant Breach,0.0808,0.0675,0.0808,Write-off,30,0.668709,3.5,Elevated,3.2,3.1,0.0808,max_contract_vs_cost_of_funds,,,Manufacturing,0.03,0.698709,0.698709,1.3675920000000001,1.075,1.4701614,1.4701614,macro_plus_industry,v1.0,baseline,1.0272150016326,0.0324,1.0596150016326,0.046666666666666676,1.0,0.9533333333333334,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Elevated
287,Commercial,QLD,Mining,5270799.19,849818.71,4.62,5.91,26,Term Loan,2267984.31,1819069.45,448914.85,1.0,2267984.31,Senior Secured,0,Property,2488140.27,1.0971,2023-09-14,90 DPD,0.0559,0.0651,0.0651,Write-off,20,0.222655,3.5,Elevated,3.5,2.9,0.0651,max_contract_vs_cost_of_funds,,,Mining,0.03,0.25265499999999996,0.25265499999999996,1.1576666666666664,1.075,1.2444916666666663,1.2444916666666663,macro_plus_industry,v1.0,baseline,0.31442704204166655,0.0324,0.35,0.14775333333333332,0.34682704204166653,0.29558219048987017,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Elevated
288,Commercial,WA,Health Care,3463798.02,562326.53,46.94,0.54,28,Revolving Credit,14444220.52,13652166.0,792054.52,0.6681,14181299.78,Senior Secured,0,PPSR - Mixed,8824221.41,0.6222,2020-11-20,Covenant Breach,0.0673,0.0666,0.0673,Workout,19,0.844074,2.22,Medium,2.1,4.5,0.0673,max_contract_vs_cost_of_funds,,,Health Care,0.004400000000000004,0.848474,0.848474,1.340008,0.979,1.3118678320000001,1.3118678320000001,macro_plus_industry,v1.0,baseline,1.1130857468883681,0.029328,1.1424137468883682,0.09250000000000001,1.0,0.9075,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Low
289,Commercial,VIC,Mining,5923472.74,1029167.44,13.48,1.15,23,Overdraft,12532431.86,10753445.12,1778986.74,0.8786,12316442.94,Senior Secured,1,PPSR - Mixed,9442546.06,0.7667,2018-04-17,90 DPD,0.0618,0.0635,0.0635,Voluntary Administration,23,0.667701,3.5,Elevated,3.5,2.9,0.0635,max_contract_vs_cost_of_funds,,,Mining,0.03,0.697701,0.697701,1.303988,1.075,1.4017871,1.4017871,macro_plus_industry,v1.0,baseline,0.9780282614571,0.0324,1.0104282614571,0.07583333333333334,1.0,0.9241666666666667,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Elevated
290,Commercial,VIC,Financial Services,6237849.22,557394.0,38.91,1.02,6,Overdraft,10911870.37,7532112.29,3379758.08,0.9087,10603149.7,Senior Secured,0,Property,8720945.33,0.8225,2023-05-07,Voluntary Administration,0.0588,0.0496,0.0588,Receivership,30,0.408937,2.45,Medium,2.5,4.0,0.0588,max_contract_vs_cost_of_funds,,,Financial Services,0.009000000000000005,0.417937,0.417937,1.2572375,0.99625,1.252522859375,1.252522859375,macro_plus_industry,v1.0,baseline,0.5234756462786093,0.02988,0.5533556462786093,0.05116666666666665,0.5533556462786093,0.5250422823773538,True,secured_proxy,0.35,0.5533556462786093,commercial,Unknown,Property,Property,NotApplicable,Low
291,Commercial,NSW,Professional Services,18656441.75,2821739.26,2.98,11.16,15,Revolving Credit,4210358.2,3594622.59,615735.61,0.6171,3974562.74,Senior Secured,1,PPSR - Receivables,4352173.83,1.095,2021-05-08,Voluntary Administration,0.0555,0.0562,0.0562,Voluntary Administration,18,0.525666,2.18,Medium,2.3,4.3,0.0562,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.529266,0.529266,1.2,0.9760000000000001,1.1712,1.1712,macro_plus_industry,v1.0,baseline,0.6198763392000001,0.029232,0.6491083392000001,0.15566666666666665,0.6491083392000001,0.5480638077312001,True,secured_proxy,0.35,0.6491083392000001,commercial,Unknown,PPSR - Receivables,PPSR - Receivables,NotApplicable,Low
292,Commercial,VIC,Mining,1675341.26,336276.73,26.03,1.18,11,Revolving Credit,7173253.46,5883760.26,1289493.2,0.6461,6716956.87,Senior Secured,1,PPSR - Mixed,7199871.02,1.0719,2021-09-26,90 DPD,0.0579,0.0697,0.0697,Receivership,15,0.413187,3.5,Elevated,3.5,2.9,0.0697,max_contract_vs_cost_of_funds,,,Mining,0.03,0.443187,0.443187,1.2,1.075,1.2899999999999998,1.2899999999999998,macro_plus_industry,v1.0,baseline,0.5717112299999999,0.0324,0.6041112299999999,0.15104666666666666,0.6041112299999999,0.5128622424125999,True,secured_proxy,0.35,0.6041112299999999,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Elevated
293,Commercial,QLD,Retail Trade,9500359.79,1432692.43,7.6,4.8,29,Revolving Credit,6313474.81,5081415.11,1232059.69,0.5176,5719153.22,Senior Unsecured,1,PPSR - Receivables,3617672.1,0.6326,2020-04-26,Receivership,0.0775,0.0453,0.0775,Workout,19,0.597366,3.23,Elevated,3.1,3.2,0.0775,max_contract_vs_cost_of_funds,,,Retail Trade,0.0246,0.6219659999999999,0.6219659999999999,1.3362640000000001,1.05475,1.4094244540000003,1.4094244540000003,macro_plus_industry,v1.0,baseline,0.8766140899565641,0.031752,0.9083660899565641,0.09250000000000001,0.9083660899565641,0.8243422266355819,True,secured_proxy,0.45,0.9083660899565641,commercial,Unknown,PPSR - Receivables,PPSR - Receivables,NotApplicable,Elevated
294,Commercial,NSW,Professional Services,1338220.32,267149.78,65.96,0.64,19,Term Loan,9542495.16,7935576.16,1606919.0,1.0,9542495.16,Senior Secured,1,Property,9793681.57,1.0263,2021-01-26,Receivership,0.0574,0.0591,0.0591,Receivership,33,0.115114,2.18,Medium,2.3,4.3,0.0591,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.118714,0.118714,1.2075,0.976,1.17852,1.17852,macro_plus_industry,v1.0,baseline,0.13990682328,0.029232,0.35,0.07942666666666665,0.16913882328000002,0.15570469034294723,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Low
295,Commercial,VIC,Information Technology,855975.7,75433.69,277.4,0.1,35,Term Loan,13955722.76,13333425.39,622297.37,1.0,13955722.76,Senior Secured,1,PPSR - P&E,11927769.48,0.8547,2023-02-06,90 DPD,0.0555,0.0582,0.0582,Write-off,34,0.564563,2.55,Medium,2.0,4.8,0.0582,max_contract_vs_cost_of_funds,,,Information Technology,0.010999999999999996,0.575563,0.575563,1.3163079999999998,1.00375,1.3212441549999998,1.3212441549999998,macro_plus_industry,v1.0,baseline,0.7604592495842649,0.030119999999999997,0.790579249584265,0.04093999999999999,0.790579249584265,0.7582129351062852,True,secured_proxy,0.35,0.790579249584265,commercial,Unknown,PPSR - P&E,PPSR - P&E,NotApplicable,Medium
296,Commercial,TAS,Mining,1369207.48,77597.89,42.66,0.91,11,Term Loan,1819951.04,1555190.76,264760.28,1.0,1819951.04,Senior Secured,1,PPSR - Mixed,1636225.07,0.899,2019-08-04,Voluntary Administration,0.0819,0.0532,0.0819,Write-off,23,0.645573,3.5,Elevated,3.5,2.9,0.0819,max_contract_vs_cost_of_funds,,,Mining,0.03,0.675573,0.675573,1.25636,1.075,1.3505869999999998,1.3505869999999998,macro_plus_industry,v1.0,baseline,0.9124201113509998,0.0324,0.9448201113509997,0.09563333333333332,0.9448201113509997,0.8544638147021325,True,secured_proxy,0.35,0.9448201113509997,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Elevated
297,Commercial,NSW,Manufacturing,7252143.97,714175.31,28.05,1.24,17,Term Loan,8025374.27,7231269.71,794104.56,1.0,8025374.27,Senior Secured,1,GSR Only,3599705.57,0.4485,2020-06-28,Covenant Breach,0.0731,0.0631,0.0731,Voluntary Administration,17,0.78048,3.5,Elevated,3.2,3.1,0.0731,max_contract_vs_cost_of_funds,,,Manufacturing,0.03,0.81048,0.81048,1.3224999999999998,1.075,1.4216874999999998,1.4216874999999998,macro_plus_industry,v1.0,baseline,1.1522492849999997,0.0324,1.1846492849999997,0.03383333333333333,1.0,0.9661666666666666,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Elevated
298,Commercial,VIC,Manufacturing,7964782.76,1767078.74,13.34,2.17,16,Term Loan,13109274.56,11301808.5,1807466.05,1.0,13109274.56,Senior Secured,1,Property,16572082.41,1.2641,2022-03-19,Receivership,0.0605,0.0627,0.0627,Receivership,24,0.210265,3.5,Elevated,3.2,3.1,0.0627,max_contract_vs_cost_of_funds,,,Manufacturing,0.03,0.240265,0.240265,1.1729999999999998,1.075,1.2609749999999997,1.2609749999999997,macro_plus_industry,v1.0,baseline,0.30296815837499996,0.0324,0.35,0.16448666666666667,0.33536815837499995,0.28020456789775744,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Elevated
299,Commercial,WA,Professional Services,11776309.32,900171.45,26.08,1.51,34,Overdraft,12324995.77,7492528.59,4832467.17,0.9429,12048915.08,Senior Unsecured,1,Property,16386769.17,1.36,2020-06-29,90 DPD,0.0604,0.0561,0.0604,Voluntary Administration,35,0.11196,2.18,Medium,2.3,4.3,0.0604,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.11556000000000001,0.11556000000000001,1.2151666666666665,0.976,1.1860026666666665,1.1860026666666665,macro_plus_industry,v1.0,baseline,0.13705446816,0.029232,0.45,0.1378333333333333,0.16628646816,0.14336664996528,True,secured_proxy,0.45,0.45,commercial,Unknown,Property,Property,NotApplicable,Low
