loan_id,product,state,property_type,occupancy,loan_type,mortgage_class,property_value_orig,original_ltv,original_principal,credit_score,dti,seasoning_months,default_date,property_value_at_default,ead,ltv_at_default,lmi_flag,lmi_eligible,contract_rate_proxy,cost_of_funds_proxy,discount_rate,house_price_decline,unemployment_shock,rate_shock,resolution_type,workout_months,realised_lgd,discount_rate_proxy_used,discount_rate_source,arrears_stage_proxy,proxy_arrears_flag,repayment_behaviour_proxy,proxy_behaviour_flag,borrower_type_proxy,cure_rate_proxy,liquidation_loss_proxy,lgd_cure_proxy,foreclosure_channel_flag,cure_overlay_applied_flag,cure_overlay_source,lgd_base,downturn_scalar,house_price_driver,house_price_source,unemployment_driver,unemployment_source,unemployment_year_bucket,rate_shock_driver,rate_shock_source,macro_downturn_scalar,industry_downturn_adjustment,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,lgd_with_moc,lgd_after_lmi,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band,capital_K,rwa,rwa_after_apra_scalar
464,Mortgage,QLD,House,Investor,P&I,Non-Standard,1574161.33,0.9403,1480241.29,660,0.4964,8,2023-01-13,1461482.13,1468590.12,1.0049,1,1,0.0399,0.0362,0.0399,0.0716,0.015,0.0,Property Sale,6,0.08608,0.0399,max_contract_vs_cost_of_funds,90+,True,weak,True,investor,0.08145200000000002,0.09371312114336977,0.08608,1,True,mortgage_proxy_two_stage,0.08608,1.1303712000000001,0.0716,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.1303712000000001,1.0,1.1303712000000001,macro_only,v1.0,baseline,0.09730235289600002,0.11730235289600002,0.09384188231680002,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,659205.17,725125.69
465,Mortgage,ACT,House,Investor,P&I,Standard,1684420.03,0.8854,1491455.82,789,0.3135,88,2020-03-23,1372207.95,1132798.95,0.8255,1,1,0.0484,0.0313,0.0484,0.1854,0.03,0.0,Property Sale,14,0.0,0.0484,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.4149,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.1989728000000002,0.1854,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.1989728000000002,1.0,1.1989728000000002,macro_only,v1.0,baseline,0.0,0.02,0.016,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,338985.86,372884.45
466,Mortgage,VIC,House,Owner-Occupier,P&I,Standard,782821.03,0.8155,638411.25,728,0.4368,15,2022-01-28,782551.14,623683.27,0.797,1,1,0.0584,0.0385,0.0584,0.0003,0.015,0.0,Property Sale,15,0.0,0.0584,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.36958399999999997,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0995696,0.0003,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0995696,1.0,1.0995696,macro_only,v1.0,baseline,0.0,0.02,0.016,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,186634.89,205298.38
467,Mortgage,NSW,Unit,Investor,P&I,Standard,1199546.15,0.8272,992235.24,708,0.408,97,2019-04-01,226063.19,728992.2,3.2247,1,0,0.0559,0.0399,0.0559,0.4,0.01,0.0,Property Sale,9,0.768368,0.0559,max_contract_vs_cost_of_funds,90+,True,strong,True,investor,0.15304,0.9072069519221688,0.768368,1,True,mortgage_proxy_two_stage,0.768368,1.2657600000000002,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2657600000000002,1.0,1.2657600000000002,macro_only,v1.0,baseline,0.9725694796800002,0.9925694796800002,0.9925694796800002,0.9925694796800002,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.237618,2165272.42,2381799.66
468,Mortgage,WA,House,Owner-Occupier,P&I,Standard,434838.0,0.7529,327403.77,702,0.4111,34,2018-12-13,332937.95,298600.95,0.8969,0,0,0.0561,0.0377,0.0561,0.2343,0.01,0.0,Property Sale,13,0.126115,0.0561,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.43328799999999995,0.2225380793065966,0.126115,1,True,mortgage_proxy_two_stage,0.126115,1.1941776000000002,0.2343,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.1941776000000002,1.0,1.1941776000000002,macro_only,v1.0,baseline,0.15060370802400003,0.17060370802400002,0.17060370802400002,0.17060370802400002,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.040842,152443.32,167687.65
469,Mortgage,NSW,Unit,Investor,P&I,Non-Standard,1372423.98,0.9262,1271126.46,703,0.4389,84,2024-02-04,3554036.89,979607.8,0.2756,1,1,0.0426,0.0443,0.0443,0.0,0.01,0.0017,Cure,6,0.017421,0.0443,max_contract_vs_cost_of_funds,60-89,True,strong,True,investor,0.32933199999999996,0.025975594481919516,0.017421,0,True,mortgage_proxy_two_stage,0.017421,1.0958976000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0017,observed_rate_shock,1.0958976000000002,1.0,1.0958976000000002,macro_only,v1.0,baseline,0.019091632089600002,0.0390916320896,0.031273305671680005,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,439715.97,483687.57
470,Mortgage,ACT,House,Investor,P&I,Non-Standard,1517502.86,0.7233,1097634.76,564,0.4014,40,2023-12-17,2156769.18,988849.77,0.4585,0,0,0.0457,0.0381,0.0457,0.0,0.015,0.0,Property Sale,18,0.0,0.0457,max_contract_vs_cost_of_funds,90+,True,strong,True,investor,0.25383199999999995,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,443864.41,488250.85
471,Mortgage,NSW,Unit,Owner-Occupier,P&I,Standard,839661.93,0.6712,563608.77,663,0.3502,11,2023-10-07,941068.46,556760.01,0.5916,0,0,0.0468,0.0511,0.0511,0.0,0.015,0.0043,Cure,4,0.015718,0.0511,max_contract_vs_cost_of_funds,30-59,True,stable,True,owner_occupier,0.39997599999999994,0.026195618841912984,0.015718,0,True,mortgage_proxy_two_stage,0.015718,1.1068704,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0043,observed_rate_shock,1.1068704,1.0,1.1068704,macro_only,v1.0,baseline,0.0173977889472,0.0373977889472,0.0373977889472,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,166608.36,183269.19
472,Mortgage,ACT,Townhouse,Investor,Interest-Only,Standard,2422662.02,0.5734,1389071.79,730,0.2966,17,2022-01-23,2250541.58,1369945.91,0.6087,0,0,0.0389,0.0424,0.0424,0.071,0.015,0.0034,Cure,4,0.014747,0.0424,max_contract_vs_cost_of_funds,30-59,True,stable,True,investor,0.36,0.0230421875,0.014747,0,True,mortgage_proxy_two_stage,0.014747,1.1359872,0.071,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0034,observed_rate_shock,1.1359872,1.0,1.1359872,macro_only,v1.0,baseline,0.0167524032384,0.0367524032384,0.0367524032384,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,409951.2,450946.32
473,Mortgage,NSW,Unit,Investor,P&I,Non-Standard,2305327.41,0.8538,1968271.36,677,0.469,116,2023-04-02,1619266.16,1357182.84,0.8381,1,1,0.0358,0.0474,0.0474,0.2976,0.015,0.0116,Property Sale,6,0.071429,0.0474,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.2581,0.09627847418789595,0.071429,1,True,mortgage_proxy_two_stage,0.071429,1.248048,0.2976,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0116,observed_rate_shock,1.248048,1.0,1.248048,macro_only,v1.0,baseline,0.089146820592,0.10914682059200001,0.08731745647360001,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,609197.85,670117.64
474,Mortgage,SA,House,Owner-Occupier,P&I,Non-Standard,1902607.96,0.8305,1580115.47,595,0.2792,43,2018-06-13,876233.26,1398613.54,1.5962,1,1,0.0587,0.0306,0.0587,0.4,0.01,0.0,Property Sale,13,0.218774,0.0587,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.14,0.25438837209302323,0.21877399999999997,1,True,mortgage_proxy_two_stage,0.21877399999999997,1.2657600000000002,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2657600000000002,1.0,1.2657600000000002,macro_only,v1.0,baseline,0.27691537824,0.29691537824,0.23753230259200003,0.23753230259200003,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.056865,994143.67,1093558.04
475,Mortgage,VIC,House,Owner-Occupier,P&I,Standard,1496781.25,0.673,1007273.56,676,0.4423,82,2020-03-05,3488741.83,788052.23,0.2259,0,0,0.041,0.0375,0.041,0.0,0.03,0.0,Cure,3,0.011508,0.041,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.3689239999999999,0.018235521553663897,0.011508,0,True,mortgage_proxy_two_stage,0.011508,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.012876071040000001,0.03287607104,0.03287607104,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,235821.69,259403.86
476,Mortgage,NT,House,Investor,Interest-Only,Standard,2220433.69,0.5113,1135389.98,782,0.2817,98,2020-01-15,7031737.99,976559.63,0.1389,0,0,0.041,0.0361,0.041,0.0,0.03,0.0,Cure,3,0.011136,0.041,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.0192,0.011136,0,True,mortgage_proxy_two_stage,0.011136,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.01245984768,0.03245984768,0.03245984768,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,292231.83,321455.01
477,Mortgage,NSW,Unit,Investor,P&I,Standard,630902.54,0.8775,553647.76,754,0.4189,24,2022-02-16,834470.94,523189.14,0.627,1,1,0.0371,0.0417,0.0417,0.0,0.015,0.0046,Cure,6,0.018845,0.0417,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.411732,0.03203471886963085,0.018845,0,True,mortgage_proxy_two_stage,0.018845,1.1073888,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0046,observed_rate_shock,1.1073888,1.0,1.1073888,macro_only,v1.0,baseline,0.020868741936000003,0.040868741936,0.032694993548800004,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,156562.4,172218.64
478,Mortgage,VIC,House,Investor,P&I,Non-Standard,2049596.06,0.5051,1035329.04,676,0.4615,72,2020-04-24,6512373.68,833301.72,0.128,0,0,0.0582,0.0487,0.0582,0.0,0.03,0.0,Property Sale,11,0.0,0.0582,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.26661999999999997,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,374043.65,411448.01
479,Mortgage,ACT,House,Investor,Interest-Only,Standard,618364.75,0.8167,504996.79,737,0.2765,13,2018-12-19,665831.3,501597.7,0.7533,1,0,0.0495,0.0299,0.0495,0.0,0.01,0.0,Cure,6,0.018553,0.0495,max_contract_vs_cost_of_funds,30-59,True,stable,True,investor,0.36,0.0289890625,0.018553,0,True,mortgage_proxy_two_stage,0.018553,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.020277686880000003,0.04027768688,0.04027768688,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,150101.24,165111.36
480,Mortgage,VIC,Unit,Owner-Occupier,Interest-Only,Non-Standard,2057552.92,0.9366,1927136.37,658,0.221,13,2021-11-15,2522315.01,1909040.1,0.7569,1,1,0.0517,0.0297,0.0517,0.0,0.03,0.0,Cure,3,0.014406,0.0517,max_contract_vs_cost_of_funds,30-59,True,stable,True,owner_occupier,0.39999999999999997,0.024009999999999997,0.014406,0,True,mortgage_proxy_two_stage,0.014406,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.01611858528,0.036118585280000004,0.028894868224000003,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,856909.69,942600.66
481,Mortgage,QLD,House,Investor,P&I,Non-Standard,942900.27,0.6969,657152.08,577,0.2458,89,2023-04-16,914895.87,502840.6,0.5496,0,0,0.0578,0.0484,0.0578,0.0297,0.015,0.0,Cure,3,0.015119,0.0578,max_contract_vs_cost_of_funds,90+,True,strong,True,investor,0.26,0.020431081081081083,0.015119,0,True,mortgage_proxy_two_stage,0.015119,1.1122704,0.0297,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.1122704,1.0,1.1122704,macro_only,v1.0,baseline,0.0168164161776,0.0368164161776,0.0368164161776,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,225709.76,248280.74
482,Mortgage,QLD,Unit,Owner-Occupier,Interest-Only,Standard,2235744.75,0.6057,1354275.62,624,0.4121,52,2020-06-25,887378.12,1252093.47,1.411,0,0,0.0436,0.0331,0.0436,0.4,0.03,0.0,Property Sale,15,0.42012,0.0436,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.132548,0.4843149822699123,0.42012,1,True,mortgage_proxy_two_stage,0.42012,1.2916800000000004,0.4,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2916800000000004,1.0,1.2916800000000004,macro_only,v1.0,baseline,0.5426606016000002,0.5626606016000002,0.5626606016000002,0.5626606016000002,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.134699,2108200.94,2319021.03
483,Mortgage,VIC,House,Owner-Occupier,P&I,Non-Standard,2379690.5,0.8172,1944663.93,773,0.4973,9,2018-11-10,2596501.13,1909776.09,0.7355,1,1,0.0505,0.0441,0.0505,0.0,0.01,0.0,Property Sale,13,0.0,0.0505,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.3023239999999999,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.016,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,857240.06,942964.06
484,Mortgage,QLD,House,Owner-Occupier,P&I,Standard,669911.33,0.8677,581287.2,663,0.2157,56,2019-04-12,241380.46,498092.17,2.0635,1,1,0.036,0.041,0.041,0.4,0.01,0.0051,Property Sale,10,0.19858,0.041,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.14,0.23090697674418606,0.19858,1,True,mortgage_proxy_two_stage,0.19858,1.2745728000000003,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0051,observed_rate_shock,1.2745728000000003,1.0,1.2745728000000003,macro_only,v1.0,baseline,0.25310466662400005,0.27310466662400007,0.21848373329920007,0.21848373329920007,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.052304,325654.86,358220.35
485,Mortgage,QLD,Unit,Owner-Occupier,P&I,Non-Standard,1344752.55,0.7459,1003042.38,665,0.457,90,2019-07-18,1810176.24,757988.44,0.4187,0,0,0.0397,0.048,0.048,0.0,0.01,0.0083,Cure,6,0.0163,0.048,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30715999999999993,0.02352635529126493,0.0163,0,True,mortgage_proxy_two_stage,0.0163,1.1073024,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0083,observed_rate_shock,1.1073024,1.0,1.1073024,macro_only,v1.0,baseline,0.018049029119999997,0.038049029119999994,0.038049029119999994,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,340237.82,374261.6
486,Mortgage,SA,House,Owner-Occupier,P&I,Non-Standard,2459122.86,0.9352,2299687.78,662,0.3195,72,2019-12-13,5247182.15,1873023.8,0.357,1,1,0.0558,0.031,0.0558,0.0,0.01,0.0,Property Sale,11,0.0,0.0558,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.016,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,840743.08,924817.39
487,Mortgage,NSW,Unit,Owner-Occupier,Interest-Only,Standard,1389325.99,0.5233,726966.11,794,0.3675,50,2022-03-05,1763540.09,675846.1,0.3832,0,0,0.0542,0.0311,0.0542,0.0,0.015,0.0,Cure,4,0.01833,0.0542,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.4579,0.03381294964028777,0.01833,0,True,mortgage_proxy_two_stage,0.01833,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.020152735200000004,0.040152735200000005,0.040152735200000005,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,202244.42,222468.87
488,Mortgage,NSW,House,Investor,P&I,Non-Standard,2206627.17,0.7272,1604566.64,777,0.5251,13,2021-11-26,2915875.32,1558004.11,0.5343,0,0,0.0438,0.0414,0.0438,0.0,0.03,0.0,Cure,6,0.019414,0.0438,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.17898799999999998,0.02364642660521405,0.019414,0,True,mortgage_proxy_two_stage,0.019414,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.021721936320000003,0.04172193632,0.04172193632,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,699340.38,769274.41
489,Mortgage,TAS,House,Owner-Occupier,P&I,Standard,1615772.77,0.8233,1330272.63,813,0.3162,92,2022-07-10,250329.88,1009560.9,4.0329,1,1,0.0444,0.0507,0.0507,0.4,0.015,0.0063,Property Sale,18,0.210226,0.0507,max_contract_vs_cost_of_funds,90+,True,strong,True,owner_occupier,0.2,0.2627825,0.210226,1,True,mortgage_proxy_two_stage,0.210226,1.2831264000000004,0.4,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0063,observed_rate_shock,1.2831264000000004,1.0,1.2831264000000004,macro_only,v1.0,baseline,0.2697465305664001,0.2897465305664001,0.2317972244531201,0.2317972244531201,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.055492,700276.41,770304.05
490,Mortgage,SA,Unit,Owner-Occupier,Interest-Only,Standard,1156959.3,0.8882,1027597.61,670,0.3629,21,2020-05-09,1177397.65,1004300.27,0.853,1,1,0.0483,0.038,0.0483,0.0,0.03,0.0,Property Sale,15,0.086445,0.0483,max_contract_vs_cost_of_funds,30-59,True,stable,True,owner_occupier,0.387852,0.14121584976182228,0.08644499999999998,1,True,mortgage_proxy_two_stage,0.08644499999999998,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.09672158159999998,0.11672158159999999,0.09337726528,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,300533.11,330586.42
491,Mortgage,VIC,Unit,Owner-Occupier,Interest-Only,Standard,964434.64,0.5807,560013.47,697,0.2048,82,2023-05-09,1119769.86,486424.36,0.4344,0,0,0.035,0.0358,0.0358,0.0,0.015,0.0008,Cure,5,0.011329,0.0358,max_contract_vs_cost_of_funds,30-59,True,stable,True,owner_occupier,0.39999999999999997,0.018881666666666665,0.011329,0,True,mortgage_proxy_two_stage,0.011329,1.1008224,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0008,observed_rate_shock,1.1008224,1.0,1.1008224,macro_only,v1.0,baseline,0.0124712169696,0.0324712169696,0.0324712169696,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,145560.68,160116.74
492,Mortgage,QLD,Unit,Owner-Occupier,P&I,Non-Standard,786929.65,0.86,676760.73,589,0.2286,72,2019-04-30,315506.23,549206.22,1.7407,1,1,0.041,0.0426,0.0426,0.4,0.01,0.0015,Property Sale,8,0.173726,0.0426,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.14,0.20200697674418605,0.173726,1,True,mortgage_proxy_two_stage,0.173726,1.2683520000000001,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0015,observed_rate_shock,1.2683520000000001,1.0,1.2683520000000001,macro_only,v1.0,baseline,0.22034571955200002,0.24034571955200001,0.19227657564160003,0.19227657564160003,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.04603,316002.54,347602.79
493,Mortgage,NSW,House,Owner-Occupier,P&I,Standard,1987866.11,0.7487,1488351.51,768,0.2905,117,2021-01-17,581506.82,1013476.05,1.7428,0,0,0.0402,0.0503,0.0503,0.4,0.03,0.0101,Property Sale,7,0.552794,0.0503,max_contract_vs_cost_of_funds,90+,True,strong,True,owner_occupier,0.2,0.6909925,0.552794,1,True,mortgage_proxy_two_stage,0.552794,1.3091328000000002,0.4,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0101,observed_rate_shock,1.3091328000000002,1.0,1.3091328000000002,macro_only,v1.0,baseline,0.7236807570432001,0.7436807570432001,0.7436807570432001,0.7436807570432001,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.178035,2255427.02,2480969.73
494,Mortgage,NSW,Unit,Owner-Occupier,P&I,Standard,1181062.09,0.6784,801290.58,609,0.2097,14,2023-03-15,1069658.3,783264.14,0.7323,0,0,0.0413,0.0481,0.0481,0.0943,0.015,0.0068,Property Sale,12,0.0,0.0481,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.31999999999999995,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.151928,0.0943,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0068,observed_rate_shock,1.151928,1.0,1.151928,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,234388.87,257827.76
